mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__min_child_weight,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.8177674293518067,0.019944114615141364,0.01950068473815918,0.0022339107447075447,1.0,5.0,800,5,4,0.05,0.7,"{'clf__subsample': np.float64(1.0), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(800), 'clf__min_child_weight': np.int64(5), 'clf__max_depth': np.int64(4), 'clf__learning_rate': np.float64(0.05), 'clf__colsample_bytree': np.float64(0.7)}",0.33840109828002846,0.3477226380595543,0.34326596125852166,0.34481493993772705,0.3684042455406026,0.34852177661528677,0.010389836920584308,13,0.510914359449017,0.5124261121891901,0.5234171187881006,0.5096901651972356,0.5102298967905248,0.5133355304828137,0.005123693633716772
0.3132972240447998,0.0029495257828369157,0.01216893196105957,0.0004158876379003377,0.9,2.0,200,5,4,0.05,0.9,"{'clf__subsample': np.float64(0.9), 'clf__reg_lambda': np.float64(2.0), 'clf__n_estimators': np.int64(200), 'clf__min_child_weight': np.int64(5), 'clf__max_depth': np.int64(4), 'clf__learning_rate': np.float64(0.05), 'clf__colsample_bytree': np.float64(0.9)}",0.3178899443328701,0.31714995513964356,0.3177885294346901,0.3210531719010035,0.3381913994822736,0.3224146000580962,0.008004378947296298,18,0.3832652632138118,0.3810190765427721,0.38301952912124543,0.3796830226455468,0.3771143573126833,0.3808202497672119,0.002275142937425913
0.5235566139221192,0.01907809186204247,0.014541006088256836,0.00022410030529267238,0.8,2.0,400,5,4,0.05,1.0,"{'clf__subsample': np.float64(0.8), 'clf__reg_lambda': np.float64(2.0), 'clf__n_estimators': np.int64(400), 'clf__min_child_weight': np.int64(5), 'clf__max_depth': np.int64(4), 'clf__learning_rate': np.float64(0.05), 'clf__colsample_bytree': np.float64(1.0)}",0.3316971453998686,0.3342434241383324,0.33778995176835697,0.337078305378539,0.35658701135916293,0.33947916760885194,0.008823477622116745,15,0.4541208815009004,0.4553569321022517,0.46235350386610374,0.45244955523907815,0.4524026098599717,0.4553366965136611,0.003678549993580396
0.8579991340637207,0.02739699070042409,0.03384056091308594,0.03248169440019926,0.7,0.0,400,2,7,0.1,0.7,"{'clf__subsample': np.float64(0.7), 'clf__reg_lambda': np.float64(0.0), 'clf__n_estimators': np.int64(400), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(7), 'clf__learning_rate': np.float64(0.1), 'clf__colsample_bytree': np.float64(0.7)}",0.43280243185812683,0.4396767931445383,0.43431580756463395,0.42858215400565824,0.4473695928387949,0.43654935588235044,0.006470902179717654,4,0.9083417255777917,0.9106536992369332,0.9091598317863396,0.9087585100684953,0.9128800031309996,0.9099587539601119,0.0016559159691557637
2.0478941917419435,0.043014602676341586,0.03110966682434082,0.0004515558914629277,0.9,5.0,1000,5,8,0.02,0.8,"{'clf__subsample': np.float64(0.9), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(1000), 'clf__min_child_weight': np.int64(5), 'clf__max_depth': np.int64(8), 'clf__learning_rate': np.float64(0.02), 'clf__colsample_bytree': np.float64(0.8)}",0.4162684298185343,0.43307615172051794,0.4201475698339434,0.426473004410588,0.44779412626461207,0.42875185640963914,0.011102886332220823,6,0.8054831698519791,0.8156724207832469,0.8138488461659652,0.8029313656738061,0.8188987331681031,0.81136690712862,0.0061188658537466
0.2783958911895752,0.002385124417554571,0.011676216125488281,0.00011374856210469296,0.9,0.0,200,2,3,0.1,0.6,"{'clf__subsample': np.float64(0.9), 'clf__reg_lambda': np.float64(0.0), 'clf__n_estimators': np.int64(200), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(3), 'clf__learning_rate': np.float64(0.1), 'clf__colsample_bytree': np.float64(0.6)}",0.31739384512303304,0.30935637624187534,0.3134028340718614,0.3191812065176521,0.33595077116909,0.3190570066247024,0.009102227302773526,22,0.3800115759297145,0.3734895330923436,0.3806985650775019,0.37800774463937126,0.37004107041232437,0.3764496978302511,0.004074320532235043
0.4715573310852051,0.009960315984631759,0.013445472717285157,3.357678569146702e-05,0.6,5.0,400,1,3,0.1,0.7,"{'clf__subsample': np.float64(0.6), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(400), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(3), 'clf__learning_rate': np.float64(0.1), 'clf__colsample_bytree': np.float64(0.7)}",0.3243915538340112,0.3241405815783921,0.3287552441148978,0.3321884493823438,0.3495631477189022,0.3318077953257094,0.009364852476383743,16,0.4305502356980887,0.4264284203875201,0.43369196849533875,0.42884568238772125,0.42306651760714065,0.4285165649151619,0.0036081103256350535
0.7426877021789551,0.019792045431869607,0.016376399993896486,0.00028347953414591847,0.7,5.0,600,2,4,0.1,0.8,"{'clf__subsample': np.float64(0.7), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(600), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(4), 'clf__learning_rate': np.float64(0.1), 'clf__colsample_bytree': np.float64(0.8)}",0.35824536070791024,0.36980043881553126,0.3628233538320312,0.36807008727862056,0.37910213159099,0.3676082744450166,0.007038284261576063,11,0.6220139603265058,0.6231332998833518,0.6296760922714899,0.620709834565556,0.6306242806787979,0.6252314935451403,0.004099681633743134
0.6403574466705322,0.009339469788196985,0.013492727279663086,8.575722411432256e-05,0.6,5.0,200,1,8,0.05,0.8,"{'clf__subsample': np.float64(0.6), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(200), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(8), 'clf__learning_rate': np.float64(0.05), 'clf__colsample_bytree': np.float64(0.8)}",0.3981845515327497,0.40734684959941775,0.39274031398789006,0.4110389033335866,0.4274479699212072,0.40735171767497025,0.01195813337364612,8,0.7398409473621376,0.7354446352281561,0.7386584175264869,0.7378960161010939,0.7430702153384507,0.7389820463112651,0.0024999324546344866
0.4225030422210693,0.005987608350828919,0.013105297088623047,0.00010723564124253222,1.0,2.0,400,1,3,0.01,0.6,"{'clf__subsample': np.float64(1.0), 'clf__reg_lambda': np.float64(2.0), 'clf__n_estimators': np.int64(400), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(3), 'clf__learning_rate': np.float64(0.01), 'clf__colsample_bytree': np.float64(0.6)}",0.29980091929453623,0.2916804713009146,0.29364838937670246,0.29950145357078023,0.31309054198119596,0.2995443551048259,0.007485585146977221,25,0.31292902380206117,0.3167348708817777,0.31633712850916135,0.31626057784128314,0.3137622217531641,0.31520476455748947,0.001549073329519057
