mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__min_child_weight,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.44838929176330566,0.011106152556348755,0.010926771163940429,3.8855762762942624e-05,1.0,5.0,800,5,4,0.05,0.7,"{'clf__subsample': np.float64(1.0), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(800), 'clf__min_child_weight': np.int64(5), 'clf__max_depth': np.int64(4), 'clf__learning_rate': np.float64(0.05), 'clf__colsample_bytree': np.float64(0.7)}",0.5655681466806294,0.5804334624213414,0.5737849285006987,0.5841534123798475,0.5561034370325182,0.5720086774030071,0.010159564611279499,15,0.7897878744890499,0.7888565089040931,0.788215969334652,0.784733712225236,0.7881531850901555,0.7879494500086373,0.0017120788788009022
0.16728086471557618,0.0033520421626862078,0.007708358764648438,9.970485962948675e-05,0.9,2.0,200,5,4,0.05,0.9,"{'clf__subsample': np.float64(0.9), 'clf__reg_lambda': np.float64(2.0), 'clf__n_estimators': np.int64(200), 'clf__min_child_weight': np.int64(5), 'clf__max_depth': np.int64(4), 'clf__learning_rate': np.float64(0.05), 'clf__colsample_bytree': np.float64(0.9)}",0.5720766539034836,0.5814821537124166,0.5746677863622343,0.5964933236723174,0.5673996590186466,0.5784239153338198,0.010117181420756906,6,0.7002214374074638,0.6943238684406041,0.6957281707034015,0.6969856628823877,0.6948987168728817,0.6964315712613478,0.0020955633625215123
0.28704075813293456,0.006049550176461942,0.008812427520751953,0.00010168836093267927,0.8,2.0,400,5,4,0.05,1.0,"{'clf__subsample': np.float64(0.8), 'clf__reg_lambda': np.float64(2.0), 'clf__n_estimators': np.int64(400), 'clf__min_child_weight': np.int64(5), 'clf__max_depth': np.int64(4), 'clf__learning_rate': np.float64(0.05), 'clf__colsample_bytree': np.float64(1.0)}",0.5664471686691372,0.5803029131208473,0.5738927135642613,0.5944848909850533,0.5664982663102258,0.576325190529905,0.010446604207307903,11,0.7541445668385003,0.7545830975311799,0.7532700918323503,0.7527071088224745,0.7542340591199364,0.7537877848288883,0.0006920755896811583
0.5016067504882813,0.0076083023807748335,0.010444831848144532,0.00011059902531037195,0.7,0.0,400,2,7,0.1,0.7,"{'clf__subsample': np.float64(0.7), 'clf__reg_lambda': np.float64(0.0), 'clf__n_estimators': np.int64(400), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(7), 'clf__learning_rate': np.float64(0.1), 'clf__colsample_bytree': np.float64(0.7)}",0.5577629286739292,0.5672954146166566,0.5622073683432849,0.5649085207381402,0.5565002244924533,0.5617348913728929,0.00410835250705383,22,0.977856551519384,0.9780796268473588,0.9778473180615173,0.9781947538648567,0.9771961825566455,0.9778348865699524,0.0003458233658841998
1.3389763355255127,0.09089893647020156,0.01820058822631836,0.0016059752838160249,0.9,5.0,1000,5,8,0.02,0.8,"{'clf__subsample': np.float64(0.9), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(1000), 'clf__min_child_weight': np.int64(5), 'clf__max_depth': np.int64(8), 'clf__learning_rate': np.float64(0.02), 'clf__colsample_bytree': np.float64(0.8)}",0.5679314704199663,0.581460927544147,0.5714766386978056,0.5895298963589966,0.5753893592284268,0.5771576584498685,0.007643478382265874,9,0.9432652551120535,0.9425369890751426,0.9425574217116419,0.9438687759501609,0.9420001576803216,0.9428457199058642,0.0006505473865751466
0.13830533027648925,0.006760327186739215,0.00736384391784668,4.967064158110801e-05,0.9,0.0,200,2,3,0.1,0.6,"{'clf__subsample': np.float64(0.9), 'clf__reg_lambda': np.float64(0.0), 'clf__n_estimators': np.int64(200), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(3), 'clf__learning_rate': np.float64(0.1), 'clf__colsample_bytree': np.float64(0.6)}",0.565455724286943,0.5825457603446118,0.5798464344190178,0.5893438779597342,0.5564443482695266,0.5747272290559666,0.012010051213627951,12,0.6875243905313532,0.6840188094433053,0.6856776619978733,0.6849182918279193,0.6917393901034525,0.6867757087807806,0.002736963831251122
0.23967504501342773,0.0024036635898908613,0.008332300186157226,0.00013373997910518906,0.6,5.0,400,1,3,0.1,0.7,"{'clf__subsample': np.float64(0.6), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(400), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(3), 'clf__learning_rate': np.float64(0.1), 'clf__colsample_bytree': np.float64(0.7)}",0.559258012469477,0.5722092189527286,0.5701372558009684,0.5881647731978421,0.56425107578739,0.5708040672416812,0.00979863539404909,16,0.7246305240011599,0.7264542604484674,0.7254827377291764,0.7219278416077818,0.7245694527289612,0.7246129633031093,0.0015072466816444747
0.4150538444519043,0.0038865318263266143,0.009871101379394532,4.0829792505414664e-05,0.7,5.0,600,2,4,0.1,0.8,"{'clf__subsample': np.float64(0.7), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(600), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(4), 'clf__learning_rate': np.float64(0.1), 'clf__colsample_bytree': np.float64(0.8)}",0.5569230586719518,0.572421506541854,0.5659129766984712,0.5797877621963622,0.5626237736028707,0.567533815542302,0.007916723105856147,19,0.854411678592317,0.8577020762785601,0.8567607787000406,0.8547123116335537,0.8539671849138966,0.8555108060236737,0.0014555093646952133
0.4051651954650879,0.0026202662709481138,0.009087896347045899,0.00019241762525149428,0.6,5.0,200,1,8,0.05,0.8,"{'clf__subsample': np.float64(0.6), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(200), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(8), 'clf__learning_rate': np.float64(0.05), 'clf__colsample_bytree': np.float64(0.8)}",0.5600808704208897,0.575980428805766,0.576897317017329,0.5882407279778104,0.5694270951121938,0.5741252878667977,0.009270275288218293,14,0.9164877429379087,0.9180716784439933,0.9195954178908932,0.9200365454626036,0.9140409240738837,0.9176464617618565,0.0021924539059518283
0.2299654483795166,0.002919369208493272,0.009221982955932618,0.001706043591242157,1.0,2.0,400,1,3,0.01,0.6,"{'clf__subsample': np.float64(1.0), 'clf__reg_lambda': np.float64(2.0), 'clf__n_estimators': np.int64(400), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(3), 'clf__learning_rate': np.float64(0.01), 'clf__colsample_bytree': np.float64(0.6)}",0.5684899584117805,0.5901189627858227,0.5717050362531373,0.5938335304993634,0.5636752888836768,0.5775645553667561,0.012098650297329979,8,0.6178106777542229,0.6121647006324346,0.615029134984816,0.6077667655737826,0.6178343525690979,0.6141211263028709,0.0038060693809278227
